Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,PitchEfficiency
28.0,0,1,30.0,1,1,3,4.0,3,5.0,3,2.0,0,2,0,0.0,3,23722.0,60.0
34.0,1,3,23.0,3,0,4,4.0,1,5.0,3,7.0,0,3,1,1.0,2,24002.0,69.0
20.0,0,1,12.0,2,0,3,4.0,0,3.0,2,2.0,1,2,1,1.0,1,17926.0,24.0
34.0,1,1,21.0,3,0,4,4.0,0,4.0,0,3.0,0,5,0,1.0,1,21434.0,105.0
22.0,1,3,14.0,3,1,3,4.0,0,4.0,3,3.0,0,5,1,2.0,1,21357.0,70.0
34.0,1,3,9.0,3,1,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,24183.0,27.0
23.0,1,1,32.0,2,1,2,3.0,0,3.0,1,2.0,0,1,0,1.0,1,17904.0,32.0
49.0,0,1,7.0,3,1,3,2.0,4,3.0,2,4.0,0,2,0,1.0,0,35563.0,14.0
37.0,0,2,9.0,2,1,4,5.0,1,3.0,3,3.0,0,3,1,1.0,2,22564.0,27.0
38.0,0,2,8.0,2,1,3,3.0,0,4.0,1,6.0,0,3,1,2.0,1,17592.0,24.0
45.0,1,1,14.0,3,0,3,5.0,3,3.0,0,5.0,0,4,1,1.0,3,28926.0,56.0
46.0,1,1,8.0,1,1,2,3.0,1,3.0,1,3.0,0,1,0,0.0,2,22379.0,8.0
47.0,0,3,9.0,3,0,2,3.0,4,3.0,1,1.0,1,5,1,0.0,0,28770.0,45.0
32.0,1,1,8.0,3,0,3,3.0,0,4.0,0,2.0,0,4,0,0.0,1,17370.0,32.0
48.0,0,1,23.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23745.0,23.0
20.0,1,1,6.0,2,0,2,4.0,0,4.0,2,2.0,0,4,1,0.0,1,17836.0,24.0
36.0,0,1,32.0,2,0,4,4.0,0,4.0,1,3.0,1,3,1,2.0,1,20700.0,96.0
33.0,1,3,14.0,3,1,2,3.0,1,3.0,1,1.0,0,1,0,0.0,2,22104.0,14.0
40.0,1,1,8.0,3,0,2,1.0,1,3.0,1,6.0,0,3,1,0.0,2,21377.0,24.0
42.0,1,1,8.0,3,1,2,3.0,4,5.0,1,1.0,0,3,1,0.0,0,32665.0,24.0
33.0,0,3,8.0,3,0,3,3.0,1,4.0,2,1.0,0,1,0,0.0,2,20147.0,8.0
31.0,1,3,13.0,3,1,3,3.0,1,3.0,1,5.0,0,1,0,0.0,2,22547.0,13.0
27.0,0,3,26.0,2,0,2,3.0,1,3.0,3,2.0,0,2,1,1.0,2,24981.0,52.0
35.0,1,1,6.0,3,0,2,4.0,1,3.0,0,1.0,0,1,1,1.0,2,20363.0,6.0
41.0,1,1,31.0,1,1,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0,93.0
42.0,1,1,13.0,3,0,3,1.0,1,4.0,0,7.0,1,1,0,0.0,2,17372.0,13.0
40.0,1,1,16.0,2,0,2,2.0,0,3.0,0,4.0,1,3,0,1.0,1,17213.0,48.0
52.0,1,3,11.0,2,1,3,3.0,3,4.0,3,1.0,1,4,1,1.0,3,23446.0,44.0
47.0,1,3,7.0,3,0,4,4.0,3,5.0,1,3.0,0,1,1,3.0,3,29131.0,7.0
44.0,0,1,7.0,2,0,3,4.0,1,3.0,1,6.0,0,1,1,2.0,2,24240.0,7.0
27.0,1,3,30.0,3,0,3,5.0,1,3.0,1,2.0,1,1,0,1.0,2,22835.0,30.0
32.0,1,1,19.0,3,0,4,4.0,0,3.0,1,2.0,1,4,1,2.0,1,22607.0,76.0
39.0,1,3,7.0,2,0,3,5.0,1,3.0,3,6.0,0,2,1,2.0,2,27364.0,14.0
32.0,0,1,8.0,2,1,3,3.0,0,3.0,2,1.0,0,3,1,1.0,1,18068.0,24.0
27.0,1,1,20.0,2,1,2,3.0,0,5.0,1,2.0,1,4,1,0.0,1,17235.0,80.0
45.0,1,3,7.0,3,0,4,4.0,1,5.0,1,7.0,1,1,1,2.0,2,24132.0,7.0
31.0,1,3,12.0,2,0,3,4.0,3,3.0,0,4.0,0,4,1,2.0,3,28097.0,48.0
51.0,0,1,14.0,2,1,2,5.0,3,3.0,3,3.0,0,2,0,1.0,3,25650.0,28.0
21.0,1,3,18.0,2,0,2,2.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0,90.0
25.0,1,3,10.0,2,0,3,4.0,1,3.0,0,2.0,0,4,1,1.0,2,23677.0,40.0
34.0,1,3,15.0,3,1,3,4.0,1,3.0,1,2.0,0,2,1,2.0,2,25782.0,30.0
52.0,1,1,17.0,2,0,2,3.0,1,3.0,0,1.0,0,2,1,1.0,2,18149.0,34.0
36.0,1,3,7.0,3,1,4,4.0,3,4.0,0,3.0,0,4,1,3.0,3,25973.0,28.0
30.0,1,1,34.0,3,0,3,3.0,1,3.0,0,2.0,0,3,0,2.0,2,20775.0,102.0
50.0,0,3,18.0,3,0,3,3.0,3,3.0,3,5.0,0,5,1,2.0,3,24208.0,90.0
54.0,1,3,13.0,3,1,3,4.0,1,3.0,0,4.0,1,5,0,1.0,2,20984.0,65.0
31.0,0,1,16.0,3,1,4,4.0,1,5.0,1,3.0,0,2,0,2.0,2,21750.0,32.0
41.0,1,3,15.0,2,1,3,3.0,3,3.0,1,4.0,1,2,0,1.0,3,23189.0,30.0
34.0,1,1,15.0,2,1,3,2.0,0,5.0,1,8.0,0,3,1,2.0,1,21821.0,45.0
18.0,0,1,14.0,3,1,3,3.0,0,3.0,2,2.0,0,5,0,0.0,1,16904.0,70.0
30.0,0,1,7.0,1,1,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,22997.0,21.0
48.0,1,1,6.0,2,0,2,4.0,4,5.0,1,1.0,0,4,0,0.0,0,30402.0,24.0
52.0,1,1,10.0,2,0,1,3.0,4,3.0,1,3.0,0,5,1,0.0,0,31555.0,50.0
57.0,0,1,16.0,3,0,4,4.0,0,3.0,1,4.0,0,1,1,1.0,1,21620.0,16.0
53.0,1,3,12.0,3,1,2,3.0,1,3.0,0,3.0,1,5,0,0.0,2,17306.0,60.0
38.0,0,1,35.0,2,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0,105.0
46.0,0,1,30.0,2,1,3,4.0,1,5.0,1,3.0,1,1,1,1.0,2,22311.0,30.0
38.0,0,1,16.0,3,1,3,3.0,0,3.0,1,1.0,0,5,0,0.0,1,17684.0,80.0
33.0,0,1,7.0,2,0,4,5.0,0,4.0,0,8.0,0,3,1,1.0,1,21010.0,21.0
45.0,0,1,30.0,3,1,4,4.0,1,4.0,1,6.0,0,3,0,2.0,2,20720.0,90.0
44.0,1,1,15.0,2,0,4,4.0,1,3.0,1,6.0,1,1,1,1.0,2,23200.0,15.0
41.0,1,3,6.0,2,0,3,3.0,1,3.0,2,1.0,1,2,1,0.0,2,20993.0,12.0
34.0,0,3,15.0,2,0,3,5.0,0,3.0,2,2.0,0,1,0,2.0,1,21020.0,15.0
39.0,0,1,15.0,2,1,2,3.0,2,3.0,2,3.0,0,4,0,1.0,4,34431.0,60.0
60.0,1,3,32.0,2,0,5,4.0,3,5.0,3,2.0,0,3,1,2.0,3,26315.0,96.0
32.0,1,1,10.0,2,0,3,4.0,1,3.0,1,2.0,0,4,1,1.0,2,21162.0,40.0
39.0,0,1,31.0,2,1,3,3.0,3,3.0,0,4.0,0,1,0,0.0,3,25920.0,31.0
51.0,1,1,13.0,3,1,2,4.0,1,3.0,1,3.0,0,3,1,1.0,2,21132.0,39.0
30.0,1,3,17.0,2,1,4,4.0,0,3.0,3,3.0,0,4,1,1.0,1,21320.0,68.0
55.0,1,3,15.0,3,0,2,5.0,0,4.0,2,2.0,0,1,1,1.0,1,34187.0,15.0
32.0,0,1,19.0,2,0,3,4.0,0,4.0,1,2.0,0,5,1,0.0,1,17743.0,95.0
29.0,1,1,8.0,1,1,4,5.0,0,5.0,2,8.0,0,3,1,2.0,1,20758.0,24.0
34.0,1,3,8.0,2,1,2,3.0,1,3.0,2,2.0,0,5,0,1.0,2,21274.0,40.0
27.0,0,3,7.0,3,1,3,5.0,1,5.0,3,3.0,0,3,1,2.0,2,22972.0,21.0
54.0,1,3,8.0,2,0,2,4.0,3,3.0,0,7.0,0,5,1,0.0,3,25686.0,40.0
