Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,PitchEfficiency
61.0,1,3,23.0,3,1,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0,92.0
38.0,1,1,21.0,2,1,3,4.0,3,3.0,1,1.0,1,5,1,2.0,3,26510.0,105.0
48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0,30.0
34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,32.0
34.0,1,3,27.0,2,1,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0,81.0
36.0,1,3,7.0,3,1,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0,14.0
33.0,1,1,15.0,3,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0,15.0
35.0,0,3,9.0,3,0,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0,45.0
42.0,0,1,29.0,2,0,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0,145.0
39.0,1,1,8.0,2,0,3,3.0,0,5.0,1,2.0,1,1,1,0.0,1,32123.0,8.0
26.0,1,1,9.0,2,0,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0,27.0
36.0,1,1,32.0,2,1,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0,64.0
28.0,1,1,35.0,2,1,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0,35.0
36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0,28.0
33.0,0,1,12.0,2,1,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0,60.0
38.0,1,3,7.0,2,1,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0,14.0
26.0,1,1,27.0,3,1,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0,135.0
33.0,1,1,16.0,3,0,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0,64.0
58.0,1,1,7.0,3,1,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0,21.0
52.0,1,1,5.0,2,1,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,15.0
54.0,1,3,9.0,2,0,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0,27.0
46.0,1,3,8.0,3,0,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0,8.0
28.0,1,1,11.0,2,0,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0,11.0
46.0,0,3,33.0,2,0,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0,66.0
41.0,0,1,33.0,3,0,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0,66.0
33.0,0,1,13.0,2,1,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0,65.0
37.0,1,1,15.0,1,0,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0,60.0
37.0,1,1,14.0,2,1,4,4.0,0,3.0,3,4.0,0,3,1,3.0,1,23356.0,42.0
45.0,1,3,15.0,3,1,3,3.0,3,5.0,1,5.0,1,2,1,0.0,3,25761.0,30.0
34.0,0,3,17.0,3,1,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0,51.0
28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0,54.0
42.0,1,3,10.0,3,1,2,3.0,1,5.0,2,1.0,0,5,1,1.0,2,20155.0,50.0
39.0,0,1,8.0,2,1,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0,24.0
26.0,1,1,30.0,1,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0,90.0
45.0,1,1,31.0,2,0,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,124.0
37.0,0,1,10.0,1,1,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0,30.0
45.0,1,1,7.0,3,1,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0,28.0
24.0,0,1,15.0,2,1,2,4.0,0,4.0,1,2.0,0,5,0,1.0,1,17694.0,75.0
33.0,1,3,11.0,3,1,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0,22.0
22.0,1,1,13.0,2,1,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0,39.0
37.0,0,1,13.0,2,1,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0,52.0
42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,1,1,1.0,1,17515.0,8.0
36.0,1,3,10.0,2,1,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0,50.0
39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0,14.0
35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0,32.0
28.0,1,1,11.0,2,1,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0,44.0
31.0,1,3,12.0,3,1,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0,60.0
42.0,1,1,24.0,2,1,2,3.0,1,5.0,1,7.0,1,1,0,0.0,2,20410.0,24.0
24.0,1,1,17.0,1,1,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0,17.0
39.0,1,1,6.0,2,0,3,4.0,4,3.0,1,2.0,0,3,1,0.0,0,27742.0,18.0
30.0,0,1,6.0,2,1,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0,30.0
52.0,0,1,15.0,2,1,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0,15.0
39.0,1,2,9.0,2,0,2,2.0,1,4.0,0,1.0,0,2,1,0.0,2,21389.0,18.0
31.0,1,1,28.0,3,1,3,3.0,1,3.0,0,2.0,1,5,1,0.0,2,21179.0,140.0
27.0,0,1,18.0,3,1,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0,54.0
48.0,0,1,7.0,3,0,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0,35.0
42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0,80.0
33.0,1,1,12.0,2,0,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0,36.0
45.0,0,1,24.0,2,1,4,6.0,0,3.0,2,4.0,0,4,1,1.0,1,20968.0,96.0
58.0,1,1,15.0,3,0,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0,15.0
28.0,1,1,14.0,2,0,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0,56.0
19.0,1,1,8.0,2,1,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0,40.0
35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0,60.0
48.0,1,1,9.0,3,0,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0,18.0
33.0,1,1,32.0,2,1,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0,160.0
48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,6.0
40.0,1,3,28.0,3,1,3,4.0,1,3.0,0,3.0,1,3,1,1.0,2,21380.0,84.0
57.0,1,1,14.0,2,1,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0,14.0
36.0,1,3,11.0,1,1,3,4.0,3,5.0,3,2.0,1,4,1,2.0,3,28260.0,44.0
27.0,1,1,11.0,2,0,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0,33.0
37.0,0,1,16.0,3,1,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0,48.0
47.0,1,1,8.0,3,0,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0,8.0
42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0,16.0
32.0,1,3,13.0,2,1,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0,39.0
39.0,1,1,30.0,2,1,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0,90.0
36.0,1,3,22.0,3,0,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,110.0
19.0,1,3,28.0,3,1,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0,28.0
34.0,1,1,12.0,2,1,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0,36.0
45.0,1,1,35.0,1,1,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,175.0
36.0,1,3,6.0,2,1,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0,18.0
34.0,0,3,14.0,2,0,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0,56.0
47.0,1,1,9.0,2,1,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0,9.0
27.0,1,3,15.0,1,1,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0,45.0
51.0,1,1,13.0,3,1,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0,39.0
26.0,1,3,11.0,3,1,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0,33.0
20.0,1,3,29.0,3,1,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0,58.0
40.0,0,1,6.0,2,1,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0,6.0
41.0,0,1,16.0,2,1,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0,80.0
25.0,1,3,32.0,3,0,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0,128.0
40.0,0,1,32.0,2,1,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0,32.0
49.0,1,3,9.0,3,1,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0,9.0
34.0,0,1,9.0,2,1,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0,18.0
36.0,0,1,9.0,3,0,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0,18.0
32.0,0,1,7.0,2,0,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0,35.0
38.0,0,3,8.0,2,1,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0,40.0
38.0,1,3,8.0,3,0,3,5.0,1,3.0,1,3.0,1,3,0,0.0,2,20405.0,24.0
38.0,1,1,20.0,3,1,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0,20.0
39.0,0,1,7.0,2,1,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,23413.0,35.0
37.0,1,1,12.0,2,1,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0,12.0
21.0,1,1,11.0,1,1,3,4.0,0,5.0,3,3.0,0,3,1,1.0,1,21651.0,33.0
41.0,1,3,26.0,3,0,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0,104.0
35.0,1,1,31.0,3,0,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,25388.0,93.0
37.0,1,1,25.0,2,1,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0,100.0
49.0,1,1,6.0,1,0,2,4.0,4,3.0,2,1.0,1,3,1,0.0,0,28964.0,18.0
26.0,1,3,35.0,2,1,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0,140.0
31.0,1,1,31.0,2,1,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0,93.0
43.0,1,1,18.0,2,1,2,4.0,4,4.0,1,2.0,0,3,0,1.0,0,29336.0,54.0
33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0,40.0
42.0,1,1,10.0,1,1,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0,20.0
23.0,1,3,8.0,1,1,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0,24.0
34.0,0,1,12.0,2,0,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0,36.0
26.0,1,1,22.0,3,1,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0,44.0
49.0,1,1,10.0,3,1,2,4.0,2,3.0,1,3.0,0,3,0,1.0,4,33711.0,30.0
27.0,0,3,7.0,3,1,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0,21.0
33.0,1,1,7.0,2,1,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0,35.0
50.0,1,1,7.0,1,0,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,28.0
30.0,1,1,22.0,2,0,4,6.0,0,3.0,1,2.0,1,5,1,2.0,1,20846.0,110.0
34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0,9.0
26.0,0,2,23.0,2,0,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,115.0
31.0,0,1,13.0,2,0,2,4.0,3,3.0,0,2.0,0,2,1,1.0,3,23943.0,26.0
26.0,1,1,11.0,1,1,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22369.0,33.0
31.0,1,2,28.0,2,1,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,24852.0,28.0
36.0,1,1,34.0,3,0,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0,136.0
28.0,0,2,6.0,2,1,2,3.0,0,3.0,1,2.0,0,4,0,1.0,1,17706.0,24.0
55.0,1,1,6.0,3,1,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,34045.0,12.0
36.0,1,1,11.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0,44.0
32.0,1,3,14.0,3,1,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0,14.0
32.0,0,1,13.0,2,1,3,1.0,0,4.0,1,2.0,0,1,0,1.0,1,17794.0,13.0
19.0,1,3,27.0,2,1,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0,54.0
31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0,19.0
50.0,0,1,6.0,2,0,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0,12.0
42.0,1,1,12.0,3,1,2,3.0,3,5.0,1,1.0,0,3,1,0.0,3,28348.0,36.0
28.0,0,1,16.0,3,1,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0,48.0
28.0,1,3,9.0,3,0,3,3.0,0,4.0,1,2.0,0,1,1,0.0,1,17856.0,9.0
47.0,1,1,15.0,2,0,4,5.0,1,5.0,1,2.0,1,2,1,3.0,2,23293.0,30.0
34.0,1,2,9.0,2,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22278.0,9.0
38.0,1,1,9.0,2,1,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0,27.0
43.0,1,2,9.0,1,1,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,21374.0,36.0
47.0,1,1,25.0,3,0,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0,125.0
41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,2,0,1.0,3,28591.0,24.0
19.0,1,1,15.0,2,1,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0,45.0
32.0,1,2,15.0,3,0,4,2.0,0,4.0,2,2.0,0,1,0,3.0,1,20787.0,15.0
34.0,1,2,10.0,2,1,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0,50.0
42.0,1,3,18.0,3,1,3,3.0,1,3.0,1,4.0,1,1,0,0.0,2,20087.0,18.0
41.0,0,3,35.0,2,1,3,6.0,3,5.0,1,5.0,0,5,1,1.0,3,29610.0,175.0
41.0,0,1,33.0,3,0,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0,33.0
42.0,1,3,20.0,3,0,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0,60.0
32.0,1,3,14.0,3,1,4,4.0,1,3.0,1,6.0,0,2,0,1.0,2,26225.0,28.0
54.0,0,1,17.0,3,0,2,3.0,4,3.0,1,4.0,0,3,1,0.0,0,31032.0,51.0
39.0,1,3,8.0,2,1,2,1.0,3,3.0,3,1.0,0,1,0,0.0,3,22880.0,8.0
45.0,0,1,12.0,2,1,3,5.0,0,3.0,3,5.0,0,1,0,2.0,1,21840.0,12.0
54.0,1,3,9.0,3,0,2,3.0,1,5.0,1,3.0,0,4,1,0.0,2,20940.0,36.0
35.0,1,3,16.0,2,0,4,4.0,1,3.0,0,3.0,0,2,1,3.0,2,24392.0,32.0
25.0,1,1,7.0,3,1,4,4.0,0,3.0,1,4.0,1,3,0,3.0,1,20971.0,21.0
39.0,0,1,28.0,3,0,2,3.0,3,5.0,3,2.0,1,5,1,0.0,3,25880.0,140.0
38.0,1,3,23.0,3,1,4,5.0,1,3.0,1,6.0,0,5,1,3.0,2,25012.0,115.0
31.0,0,1,16.0,3,0,4,4.0,1,3.0,3,2.0,1,3,1,3.0,2,23373.0,48.0
49.0,1,1,11.0,2,1,4,5.0,3,3.0,2,2.0,0,5,1,1.0,3,29677.0,55.0
30.0,0,1,29.0,2,1,3,5.0,0,3.0,1,2.0,0,3,1,2.0,1,17613.0,87.0
32.0,1,3,20.0,3,1,3,4.0,1,5.0,1,4.0,0,1,0,2.0,2,22911.0,20.0
28.0,1,1,21.0,2,1,2,3.0,0,3.0,1,2.0,0,4,0,0.0,1,17207.0,84.0
50.0,1,1,16.0,1,1,3,4.0,3,3.0,3,7.0,0,5,1,1.0,3,25496.0,80.0
41.0,1,1,31.0,1,1,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0,93.0
54.0,0,2,32.0,2,0,1,1.0,4,3.0,2,3.0,1,3,1,0.0,0,32328.0,96.0
26.0,1,1,14.0,3,1,4,5.0,0,3.0,1,3.0,0,1,0,3.0,1,21567.0,14.0
47.0,0,3,12.0,3,1,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0,60.0
33.0,0,1,31.0,2,1,4,4.0,1,3.0,1,3.0,0,4,1,3.0,2,23987.0,124.0
27.0,1,1,12.0,2,1,2,4.0,0,3.0,0,2.0,0,2,1,1.0,1,17539.0,24.0
32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0,56.0
27.0,0,1,15.0,3,1,2,3.0,0,4.0,1,7.0,0,3,1,1.0,1,17024.0,45.0
25.0,1,3,34.0,2,1,2,4.0,1,3.0,0,3.0,0,4,0,0.0,2,23639.0,136.0
33.0,0,1,6.0,2,0,2,1.0,1,4.0,1,2.0,1,3,1,0.0,2,20488.0,18.0
44.0,1,1,14.0,2,0,3,4.0,3,5.0,1,2.0,0,5,1,1.0,3,28663.0,70.0
46.0,1,2,31.0,3,1,3,4.0,0,4.0,2,3.0,0,4,0,2.0,1,20855.0,124.0
29.0,1,1,9.0,2,1,4,4.0,0,3.0,3,4.0,0,4,0,2.0,1,22163.0,36.0
51.0,1,1,7.0,3,1,3,5.0,0,3.0,1,4.0,0,3,1,1.0,1,22368.0,21.0
30.0,1,1,13.0,3,0,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21809.0,39.0
28.0,0,1,6.0,2,0,2,5.0,1,3.0,0,1.0,0,3,1,0.0,2,21674.0,18.0
27.0,0,1,10.0,1,1,4,4.0,0,5.0,3,2.0,0,3,0,2.0,1,21780.0,30.0
56.0,1,3,9.0,3,1,3,4.0,1,3.0,3,6.0,0,2,0,2.0,2,23838.0,18.0
51.0,1,1,15.0,2,1,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17075.0,45.0
32.0,0,1,6.0,2,0,3,4.0,0,4.0,0,7.0,0,3,1,0.0,1,17332.0,18.0
31.0,0,1,30.0,1,0,1,3.0,1,3.0,2,3.0,0,1,1,0.0,2,20238.0,30.0
39.0,1,3,30.0,3,0,2,4.0,4,3.0,1,1.0,0,1,1,1.0,0,27031.0,30.0
50.0,1,1,8.0,3,1,3,3.0,2,3.0,1,3.0,1,1,1,2.0,4,34237.0,8.0
34.0,1,3,20.0,1,0,2,3.0,0,3.0,1,2.0,1,5,1,0.0,1,17579.0,100.0
46.0,0,1,14.0,2,1,4,4.0,3,5.0,1,3.0,0,2,1,3.0,3,23888.0,28.0
46.0,1,3,9.0,1,0,2,1.0,4,5.0,1,3.0,0,3,1,0.0,0,28225.0,27.0
39.0,1,3,7.0,2,1,3,4.0,1,4.0,1,2.0,0,4,1,2.0,2,23118.0,28.0
34.0,1,3,8.0,2,1,2,3.0,1,3.0,2,2.0,0,5,0,0.0,2,21274.0,40.0
32.0,1,1,6.0,2,1,3,3.0,0,5.0,2,2.0,0,2,0,2.0,1,17956.0,12.0
33.0,1,2,9.0,2,1,2,3.0,0,4.0,1,4.0,1,5,0,1.0,1,17277.0,45.0
32.0,1,1,11.0,2,0,2,1.0,0,3.0,1,4.0,0,5,1,1.0,1,18312.0,55.0
31.0,1,3,11.0,3,0,4,5.0,1,4.0,1,3.0,1,3,1,2.0,2,23887.0,33.0
28.0,1,1,7.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0,21.0
32.0,0,1,10.0,3,1,4,4.0,3,3.0,1,2.0,0,4,1,1.0,3,32353.0,40.0
35.0,1,1,13.0,3,1,3,4.0,0,5.0,3,4.0,0,4,0,1.0,1,21638.0,52.0
32.0,0,1,9.0,2,0,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,21209.0,36.0
43.0,1,1,13.0,2,0,2,3.0,3,5.0,0,1.0,0,5,1,0.0,3,24985.0,65.0
30.0,0,1,9.0,2,1,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,27531.0,27.0
38.0,1,1,16.0,3,0,3,3.0,1,3.0,0,4.0,0,3,1,2.0,2,24824.0,48.0
22.0,1,1,17.0,3,0,2,3.0,0,4.0,0,2.0,0,2,1,0.0,1,17244.0,34.0
51.0,1,1,14.0,2,1,2,4.0,3,4.0,0,6.0,0,3,1,1.0,3,27490.0,42.0
35.0,0,3,11.0,3,0,4,4.0,1,3.0,1,2.0,0,1,0,1.0,2,25216.0,11.0
45.0,1,1,26.0,3,1,3,3.0,4,3.0,0,1.0,1,3,0,0.0,0,28496.0,78.0
53.0,1,1,13.0,1,1,4,4.0,1,5.0,1,5.0,1,4,1,2.0,2,24255.0,52.0
46.0,1,1,21.0,2,1,2,3.0,2,4.0,0,6.0,0,3,1,1.0,4,34081.0,63.0
41.0,0,1,16.0,3,0,3,4.0,3,3.0,2,2.0,0,4,1,2.0,3,32177.0,64.0
42.0,1,3,20.0,3,0,3,4.0,1,3.0,2,1.0,0,3,0,0.0,2,21244.0,60.0
28.0,1,1,23.0,1,0,3,4.0,0,4.0,0,2.0,0,2,1,1.0,1,21489.0,46.0
53.0,1,1,8.0,1,0,3,4.0,3,3.0,1,1.0,0,5,1,2.0,3,25169.0,40.0
41.0,0,3,31.0,2,0,4,2.0,4,4.0,2,6.0,1,3,1,3.0,0,31872.0,93.0
37.0,0,3,15.0,3,1,3,3.0,3,4.0,1,2.0,0,2,1,0.0,3,23834.0,30.0
56.0,1,1,15.0,3,1,2,3.0,4,3.0,0,1.0,0,4,0,0.0,0,26103.0,60.0
31.0,1,1,9.0,2,1,3,5.0,1,3.0,0,3.0,0,4,1,1.0,2,22830.0,36.0
37.0,0,3,25.0,3,1,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0,125.0
32.0,1,1,30.0,3,1,4,5.0,1,3.0,1,2.0,0,3,0,2.0,2,24260.0,90.0
28.0,1,1,14.0,2,0,2,4.0,0,4.0,2,2.0,0,4,0,1.0,1,17154.0,56.0
32.0,1,1,35.0,2,0,2,4.0,0,4.0,2,2.0,0,3,1,0.0,1,17837.0,105.0
45.0,1,1,14.0,3,0,3,5.0,3,3.0,1,5.0,0,4,0,1.0,3,28926.0,56.0
43.0,1,1,9.0,2,0,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22767.0,18.0
29.0,0,3,11.0,3,1,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22899.0,22.0
29.0,1,1,15.0,2,0,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,21988.0,60.0
34.0,1,1,13.0,3,1,2,3.0,0,3.0,2,2.0,0,1,0,1.0,1,17972.0,13.0
30.0,1,2,6.0,2,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17064.0,6.0
37.0,1,1,7.0,1,0,4,6.0,3,5.0,1,4.0,1,2,1,3.0,3,28930.0,14.0
37.0,1,1,9.0,2,0,4,4.0,1,4.0,1,6.0,1,4,0,1.0,2,25640.0,36.0
31.0,1,3,14.0,3,0,4,4.0,1,5.0,1,2.0,0,3,1,1.0,2,23457.0,42.0
22.0,1,1,25.0,3,1,3,3.0,0,3.0,0,2.0,0,2,0,1.0,1,17323.0,50.0
42.0,1,3,10.0,2,1,3,5.0,1,4.0,1,4.0,0,3,0,2.0,2,27616.0,30.0
36.0,1,1,12.0,2,1,2,5.0,0,3.0,1,2.0,0,2,0,0.0,1,17741.0,24.0
30.0,1,1,30.0,2,1,3,4.0,0,3.0,2,2.0,0,3,0,1.0,1,20879.0,90.0
33.0,0,1,22.0,3,0,3,4.0,1,3.0,1,7.0,0,3,0,2.0,2,25345.0,66.0
24.0,0,1,10.0,2,1,2,4.0,0,3.0,0,1.0,0,3,0,0.0,1,18162.0,30.0
24.0,0,3,19.0,2,0,3,3.0,0,4.0,0,2.0,0,1,0,0.0,1,17033.0,19.0
37.0,1,3,16.0,2,1,3,5.0,0,5.0,3,2.0,0,1,0,1.0,1,22085.0,16.0
46.0,0,3,33.0,2,0,4,4.0,1,5.0,1,4.0,0,1,0,3.0,2,22964.0,33.0
39.0,1,3,12.0,3,1,2,1.0,3,3.0,1,3.0,0,4,1,1.0,3,23237.0,48.0
30.0,1,3,30.0,2,0,3,5.0,3,5.0,0,3.0,0,3,0,1.0,3,26014.0,90.0
46.0,1,1,13.0,3,1,3,3.0,3,3.0,1,7.0,0,2,0,2.0,3,25845.0,26.0
43.0,0,1,8.0,2,0,4,2.0,3,4.0,2,3.0,0,3,1,1.0,3,21050.0,24.0
60.0,1,3,13.0,3,1,2,1.0,1,3.0,1,1.0,1,5,0,0.0,2,20220.0,65.0
36.0,1,1,25.0,2,1,3,2.0,1,5.0,1,3.0,0,3,0,2.0,2,23886.0,75.0
26.0,1,1,27.0,3,1,2,3.0,0,3.0,1,2.0,0,5,1,1.0,1,17377.0,135.0
35.0,1,3,21.0,3,1,2,5.0,1,3.0,1,7.0,1,1,1,1.0,2,20440.0,21.0
48.0,1,1,21.0,3,0,3,3.0,3,3.0,1,2.0,0,3,0,0.0,3,33265.0,63.0
41.0,1,1,27.0,1,1,4,4.0,3,3.0,1,6.0,0,3,1,2.0,3,29000.0,81.0
36.0,1,1,28.0,2,0,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,22692.0,84.0
51.0,1,3,16.0,2,0,3,3.0,3,4.0,1,6.0,0,1,1,2.0,3,28142.0,16.0
51.0,1,1,16.0,2,1,4,4.0,0,3.0,1,6.0,0,5,1,3.0,1,21058.0,80.0
37.0,1,1,9.0,3,1,4,4.0,0,3.0,2,6.0,0,5,1,1.0,1,21197.0,45.0
